male,title_Mr,title_Mrs,title_crew,title_highso,pclass_2,pclass_3,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U,embarked_Q,embarked_S,Family_Single,Family_Small,Family_Large,Age,Fare,Cabin,FamilySize,Ticket,Survived
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.33608918952774647,0.1,0.0,0.8571428571428571,0.015468569817999833,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5615683327070025,0.0,0.0,0.0,0.014102260811993537,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6868345233621446,0.1,0.0,0.2857142857142857,0.11594107850967697,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.11061004634849055,0.1,0.0,0.14285714285714285,0.0061889894232067975,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.06184168304285603,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2609294751346612,0.1,0.0,0.2857142857142857,0.11980421963065935,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.599148189903545,0.4,1.0,0.2857142857142857,0.5121218935012878,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6242014280345735,0.1,0.0,0.2857142857142857,0.028302115124416098,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2734560942001754,0.1,0.25,0.0,0.1209753416358076,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2797194037329325,0.0,0.0,0.0,0.014102260811993537,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5114618564449456,0.0,0.25,0.0,0.05953203526170282,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.0,0.04231498029001666,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6242014280345735,0.1,0.0,0.5714285714285714,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2985093323312038,0.20000000000000004,0.0,0.2857142857142857,0.061483905270283246,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.4112489039208318,0.30000000000000004,0.0,0.2857142857142857,0.04015972542654215,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.30000000000000004,0.0,0.2857142857142857,0.04577135170121086,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37366904672428913,0.1,0.25,0.0,0.11272049299551928,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22961292747087564,0.0,0.0,0.0,0.014110458666029575,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.016908073949327893,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.0,0.018542765081513996,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.11027245763075773,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.48640861831391713,0.1,0.0,0.0,0.026187654344120927,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.051822148727810165,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5114618564449456,0.0,0.0,1.0,0.0153221795673563,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.025374310111545468,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5615683327070025,0.1,0.25,0.0,0.10257896680493714,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.7142857142857142,0.015468569817999833,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5615683327070025,0.0,0.25,0.2857142857142857,0.057970539254838485,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7494676186897157,0.0,0.25,0.0,0.14891148113361488,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.44882876111737446,0.20000000000000004,0.0,0.2857142857142857,0.031034733136428686,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2985093323312038,0.1,0.25,0.0,0.11711220051482524,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.33608918952774647,0.0,0.0,1.0,0.029343047399992037,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.24840285606914697,0.30000000000000004,0.0,0.0,0.044893010197349675,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3486158085932607,0.5000000000000001,0.75,0.0,0.5133418122566507,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.5714285714285714,0.03040857323767609,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.12313666541400477,0.5000000000000001,0.0,0.0,0.05684821399990475,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.43630214205186024,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.311035951396718,0.0,0.5,0.0,0.014931805565640218,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.031425107138144774,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.44882876111737446,0.0,0.25,0.2857142857142857,0.5121218935012878,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2108229988726043,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.026350245115835676,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.015126992566498259,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.015078195816283748,
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.16071652261054742,0.4,1.0,0.2857142857142857,0.5121218935012878,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.42857142857142855,0.04098927018018883,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.01537917417160685,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5866215708380309,0.0,0.0,0.0,0.08275928836380983,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.38619566578980336,0.0,0.25,0.0,0.05570149036986375,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.7494676186897157,0.5000000000000001,0.75,0.0,0.5133418122566507,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015411575213749286,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3611424276587749,0.0,0.0,0.0,0.015468569817999833,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3548791181260178,0.0,0.25,0.2857142857142857,0.05410739813385612,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.43630214205186024,0.0,0.25,0.0,0.41282050681475896,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4049855943880747,0.0,0.25,0.0,0.41282050681475896,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.6868345233621446,0.20000000000000004,0.25,0.0,0.05016305922051681,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.025374310111545468,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.015126992566498259,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.07303018915194788,0.20000000000000004,0.0,0.0,0.029757819776815374,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.8371539521483152,0.1,0.5,0.2857142857142857,0.4328841690069588,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.6116748089690592,0.0,0.0,0.0,0.050748620223090936,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.020901209612881715,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.028212719478023115,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.01537917417160685,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.2857142857142857,0.015712553569072387,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.02292371288989102,0.20000000000000004,0.0,0.0,0.044893010197349675,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2734560942001754,0.1,0.0,0.0,0.027130993119267845,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015175789316712771,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.33608918952774647,0.30000000000000004,0.25,0.2857142857142857,0.10149724044618187,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.311035951396718,0.0,0.0,0.0,0.050748620223090936,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.0,0.015216388212891242,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.9498935237379432,0.1,0.25,0.0,0.15390495017656614,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3611424276587749,0.0,0.0,0.7142857142857142,0.015468569817999833,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.2857142857142857,0.015712553569072387,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.536515094575974,0.1,0.25,0.0,0.1082149914547131,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.33608918952774647,0.1,0.0,0.0,0.050748620223090936,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.015175789316712771,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.19829637980709008,0.20000000000000004,0.0,0.0,0.016623491302076868,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.14285714285714285,0.04396587194327397,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015265184963105752,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.017005667449756914,
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.22961292747087564,0.0,0.25,0.0,0.025374310111545468,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5114618564449456,0.0,0.0,0.0,0.02936744577509929,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015183987170748809,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44882876111737446,0.0,0.25,0.2857142857142857,0.06183368037582086,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.22961292747087564,0.0,0.0,0.0,0.014216054833493776,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.7870474758862583,0.1,0.5,0.2857142857142857,0.4328841690069588,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.22334961793811853,0.1,0.0,0.0,0.028212719478023115,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.012565163180236457,
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0103970938243768,0.20000000000000004,0.25,0.2857142857142857,0.03259622914329302,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.44882876111737446,0.0,0.25,0.0,0.1468620176246054,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3611424276587749,0.1,0.0,0.5714285714285714,0.050748620223090936,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1481899035450332,0.0,0.0,0.2857142857142857,0.030741952635141623,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.43630214205186024,0.1,0.25,0.0,0.11272049299551928,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.0,0.014151057562208049,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2108229988726043,0.1,0.0,0.0,0.031425107138144774,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.015216388212891242,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.0,0.04538097769949478,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5239884755104598,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.015712553569072387,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.8571428571428571,0.015712553569072387,
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6617812852311161,0.0,0.25,0.0,0.055628295244541985,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,0.4,0.0,0.0,0.049707687947515,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.012565163180236457,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.536515094575974,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.32982587999498936,0.0,0.0,0.0,0.014102260811993537,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.025374310111545468,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,1.0,0.015712553569072387,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.49893523737943135,0.7000000000000001,0.0,0.2857142857142857,0.09154270340242172,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.12313666541400477,0.7000000000000001,0.0,0.2857142857142857,0.09154270340242172,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.0,0.29580589980036276,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619942377552299,0.4,1.0,0.2857142857142857,0.5121218935012878,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.0,0.050748620223090936,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5239884755104598,0.0,0.0,0.0,0.051822148727810165,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.38619566578980336,0.30000000000000004,0.0,0.0,0.03513366015444757,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.10122885832000206,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.5714285714285714,0.015712553569072387,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.051822148727810165,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37366904672428913,0.20000000000000004,0.0,0.0,0.050748620223090936,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.28598271326568964,0.1,0.25,0.0,0.16231419173453318,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.7557309282224728,0.0,0.0,0.0,0.0649884474305692,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.44882876111737446,0.20000000000000004,0.0,0.0,0.023780217875537836,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.16071652261054742,0.6000000000000001,0.0,0.0,0.06126431989431795,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.5714285714285714,0.014736618564782174,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.3611424276587749,0.0,0.25,0.2857142857142857,0.4328841690069588,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5239884755104598,0.0,0.25,0.0,0.051822148727810165,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.32356257046223225,0.20000000000000004,0.0,1.0,0.026887009368195294,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015094396337354966,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0855568082174621,0.20000000000000004,0.0,0.0,0.029757819776815374,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.026350245115835676,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.013663090060062943,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5114618564449456,0.0,0.0,0.0,0.025374310111545468,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.32356257046223225,0.20000000000000004,0.0,0.0,0.04298993693898376,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.599148189903545,0.0,0.25,0.2857142857142857,0.09856123757927521,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.22334961793811853,0.4,0.0,0.2857142857142857,0.06709553154495196,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.05410739813385612,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.01749363495190202,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.5714285714285714,0.014736618564782174,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.014102260811993537,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28598271326568964,0.1,0.0,0.0,0.027130993119267845,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014110458666029575,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.49893523737943135,0.6000000000000001,0.0,0.0,0.06126431989431795,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.18576976074157586,0.20000000000000004,0.0,0.0,0.07612293033463641,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,0.2857142857142857,0.07173122281533045,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6743079042966303,0.1,0.25,0.0,0.1082149914547131,
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.44882876111737446,0.30000000000000004,0.25,0.0,0.07612293033463641,
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7995740949517726,0.20000000000000004,0.25,0.2857142857142857,0.16231419173453318,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4613553801828887,0.20000000000000004,0.25,0.2857142857142857,0.16231419173453318,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.22334961793811853,0.1,0.25,0.0,0.10364429745562033,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.33608918952774647,0.20000000000000004,0.5,0.2857142857142857,0.4831284260198326,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.49893523737943135,0.0,0.0,0.0,0.03122992013728673,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2609294751346612,0.1,0.0,0.5714285714285714,0.04098927018018883,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2108229988726043,0.20000000000000004,0.0,0.2857142857142857,0.015712553569072387,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.49893523737943135,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.423775522986346,0.1,0.0,0.0,0.050748620223090936,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.050748620223090936,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.1419265940122761,0.20000000000000004,0.0,0.2857142857142857,0.028302115124416098,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7619942377552299,0.0,0.0,0.0,0.024105594605968193,
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.09808342728297632,0.20000000000000004,0.0,0.0,0.06343577527886367,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.0,0.015330377421392339,
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07303018915194788,0.20000000000000004,0.25,0.0,0.2625265161540666,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.2857142857142857,0.020494635090094415,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015834545444608664,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.030253985132996517,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0020042590504822755,0.20000000000000004,0.0,0.0,0.028106928123558056,
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5866215708380309,0.1,0.5,0.2857142857142857,0.4440992237022602,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.09808342728297632,0.20000000000000004,0.0,0.0,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.2857142857142857,0.020494635090094415,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.05024445219987461,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.43630214205186024,0.0,0.0,0.0,0.015126992566498259,
